"id","day","interaction","timea","timeb","dur","choice1","choice2","location","partner_gender","partner_status","first","mtone","length","level","igaff","igdom","agval","agarous","stress","health","sbi_extra","sbi_agree","sbi_domin","sbi_quarl","sbi_submi","sbi_agency","sbi_commun","sbi_total","sbi_agree_ips","sbi_domin_ips","sbi_quarl_ips","sbi_submi_ips","sbi_agency_ips","sbi_commun_ips"
424,4,25,1115,1300,40,5,4,3,1,5,0,0,2,1,5,6,5,6,1,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
424,4,26,1230,1301,25,1,7,5,0,6,0,0,72,5,8,9,8,8,0,0,0,0.333333333,0,0.333333333,0.333333333,-1,0,0.25,0.083333333,-0.25,0.083333333,0.083333333,-0.333333333,0
424,4,27,1320,1532,120,4,7,3,1,9,0,0,229,5,6,9,8,9,0,0,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
424,4,28,1745,1827,40,1,7,5,0,6,0,NA,72,5,7,9,8,9,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
424,4,29,1830,2318,60,7,7,1,1,9,0,0,229,5,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,4,30,1940,2328,5,4,6,1,1,4,0,0,7,5,8,8,7,7,0,0,0,0.666666667,0,0,0.333333333,-1,2,0.25,0.416666667,-0.25,-0.25,0.083333333,-0.333333333,0.666666667
424,4,31,2145,2330,5,1,7,5,1,4,0,0,7,5,8,8,7,7,0,0,0,0,0.666666667,0,0,2,0,0.166666667,-0.166666667,0.5,-0.166666667,-0.166666667,0.666666667,0
424,4,32,2330,2401,10,7,7,1,1,9,0,0,229,5,9,5,9,5,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
424,5,33,830,1628,20,7,4,1,1,9,0,0,229,5,8,8,5,4,0,2,1,0,0,0,0.333333333,-1,0,0.083333333,-0.083333333,-0.083333333,-0.083333333,0.25,-0.333333333,0
424,5,34,1120,1631,70,7,7,3,1,5,0,0,7,NA,8,9,7,7,1,1,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
424,5,35,1240,1632,80,1,7,5,0,6,0,0,84,5,9,9,8,9,0,0,0,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
424,5,36,1535,1633,40,6,7,5,1,9,0,0,229,5,8,9,8,8,0,0,0,0,0.666666667,0,0,2,0,0.166666667,-0.166666667,0.5,-0.166666667,-0.166666667,0.666666667,0
424,5,37,1650,1750,50,1,7,5,0,6,0,0,72,5,8,9,8,8,0,0,0,0.666666667,0,0,0.333333333,-1,2,0.25,0.416666667,-0.25,-0.25,0.083333333,-0.333333333,0.666666667
424,5,38,1815,1908,55,1,6,5,1,4,0,0,7,5,8,9,9,9,0,1,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
424,5,39,2100,2411,90,1,7,5,0,6,0,0,72,5,9,9,7,7,0,0,0,0.333333333,0,0.333333333,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
424,6,40,1155,1500,10,7,4,1,1,9,0,0,229,5,5,7,7,7,0,0,0,0,0.666666667,0.333333333,0,2,-1,0.25,-0.25,0.416666667,0.083333333,-0.25,0.666666667,-0.333333333
424,6,41,1220,1503,40,1,7,5,0,6,0,1,72,5,9,9,6,8,0,0,0,0,0.666666667,0,0,2,0,0.166666667,-0.166666667,0.5,-0.166666667,-0.166666667,0.666666667,0
424,6,42,1220,1505,40,1,7,5,0,4,0,1,72,5,9,9,8,9,0,0,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
424,6,43,1300,1506,120,5,7,5,1,9,0,0,229,5,7,8,7,8,0,0,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
424,6,44,1515,1639,75,1,7,2,0,6,0,0,72,5,9,9,6,7,0,0,0,0,0.333333333,0.666666667,0,1,-2,0.25,-0.25,0.083333333,0.416666667,-0.25,0.333333333,-0.666666667
424,6,45,1715,1803,40,1,7,5,0,6,0,0,72,5,9,9,6,9,0,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
424,6,46,2400,2538,6,2,7,5,1,4,0,0,7,4,7,9,8,8,2,1,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
424,7,47,1000,1723,60,7,7,1,1,9,0,0,229,5,7,9,6,7,3,0,0,0,0.333333333,0,0,1,0,0.083333333,-0.083333333,0.25,-0.083333333,-0.083333333,0.333333333,0
424,7,48,1115,1724,75,7,7,3,1,5,0,0,7,2,9,9,9,9,1,0,0,0.666666667,0,0,0.333333333,-1,2,0.25,0.416666667,-0.25,-0.25,0.083333333,-0.333333333,0.666666667
424,7,49,1250,1725,70,1,7,1,0,6,0,0,72,5,9,9,7,9,0,0,0,0.666666667,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
424,7,50,1420,1727,85,4,7,3,1,9,0,0,229,5,8,9,9,9,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
424,7,51,1715,1728,7,7,7,1,1,9,0,0,229,NA,7,8,9,9,0,0,0,0,0.666666667,0,0,2,0,0.166666667,-0.166666667,0.5,-0.166666667,-0.166666667,0.666666667,0
424,7,52,1945,2230,120,1,7,1,0,6,0,0,72,5,6,8,6,8,0,0,0,0,0.333333333,0.333333333,0,1,-1,0.166666667,-0.166666667,0.166666667,0.166666667,-0.166666667,0.333333333,-0.333333333
424,7,53,2200,2244,35,7,7,1,1,9,0,0,229,5,9,9,9,9,0,0,0,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
425,1,1,1105,1130,15,4,5,3,0,5,0,1,5,2,8,8,8,6,0,0,1,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
425,1,2,1225,1315,20,2,6,3,1,4,0,0,24,3,8,7,8,8,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
425,1,3,1330,1420,15,2,6,3,1,5,0,1,3,2,8,7,8,8,0,0,0,1,0,0,0.333333333,-1,3,0.333333333,0.666666667,-0.333333333,-0.333333333,0,-0.333333333,1
425,1,4,1440,1540,20,2,6,3,1,4,0,1,24,3,8,8,8,8,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
425,1,5,1445,1540,20,2,6,3,1,4,0,1,24,3,8,9,8,8,0,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
425,1,6,1530,1745,60,1,7,1,1,9,0,1,8,4,8,8,8,9,0,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
425,1,7,1645,1800,40,3,6,1,0,5,0,1,6,2,8,8,8,9,0,0,0,0.666666667,0,0,0.333333333,-1,2,0.25,0.416666667,-0.25,-0.25,0.083333333,-0.333333333,0.666666667
425,1,8,1930,2045,60,1,7,1,1,9,0,1,8,3,8,9,8,9,0,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
425,2,9,1100,1130,20,4,4,1,1,5,0,1,8,2,8,7,8,8,0,0,0,0.333333333,0.666666667,0.333333333,0,2,0,0.333333333,0,0.333333333,0,-0.333333333,0.666666667,0
425,2,10,1230,1300,25,1,7,1,1,9,0,0,8,4,8,8,8,8,0,0,0,1,0.666666667,0.333333333,0,2,2,0.5,0.5,0.166666667,-0.166666667,-0.5,0.666666667,0.666666667
425,2,11,1500,1615,60,2,7,1,0,8,0,1,240,5,9,9,9,9,0,0,0,0.333333333,0.666666667,0,0.333333333,1,1,0.333333333,0,0.333333333,-0.333333333,0,0.333333333,0.333333333
425,2,12,2015,2400,20,3,6,2,0,5,0,1,8,2,8,8,9,9,0,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
425,2,13,2045,2415,40,3,6,2,0,5,0,1,8,2,8,9,9,9,0,0,0,0.666666667,0.666666667,0.666666667,0,2,0,0.5,0.166666667,0.166666667,0.166666667,-0.5,0.666666667,0
425,2,14,2300,2430,60,1,7,2,0,4,0,0,8,3,8,8,8,8,0,0,0,0.666666667,0.666666667,0,0,2,2,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.666666667
425,2,15,2430,100,15,4,4,5,1,4,0,1,8,3,8,8,8,8,0,0,1,0,0.333333333,0.333333333,0,1,-1,0.166666667,-0.166666667,0.166666667,0.166666667,-0.166666667,0.333333333,-0.333333333
425,2,16,100,130,15,2,6,1,1,9,0,0,8,3,8,8,8,7,0,0,0,1,0.333333333,0,0.333333333,0,3,0.416666667,0.583333333,-0.083333333,-0.416666667,-0.083333333,0,1
425,3,17,1415,1515,45,1,7,1,1,9,0,0,8,4,8.5,8,8,8,0,0,0,0.666666667,0.666666667,0.666666667,0,2,0,0.5,0.166666667,0.166666667,0.166666667,-0.5,0.666666667,0
425,3,18,1530,1600,10,2,6,1,1,9,0,0,8,4,8,8,8,8,0,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
425,3,19,1700,1730,20,4,5,1,1,4,0,0,24,4,8.5,8,8,7,0,0,0,0.666666667,0.333333333,0,0.666666667,-1,2,0.416666667,0.25,-0.083333333,-0.416666667,0.25,-0.333333333,0.666666667
425,3,20,1815,1900,20,2,6,1,0,8,0,0,240,5,8,8,8,8,0,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
425,3,21,2000,2300,120,1,6,1,1,9,0,0,8,4,8,8,8,8,0,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
425,3,22,2315,2325,10,4,6,1,1,9,0,0,8,4,8,8,8,8,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
425,4,23,1220,1300,10,3,6,3,1,4,0,0,24,3,7,8,8,8,0,0,0,1,0.333333333,0,0.333333333,0,3,0.416666667,0.583333333,-0.083333333,-0.416666667,-0.083333333,0,1
425,4,24,1245,1300,10,3,5,3,1,4,0,0,8,3,8,8,8,8,0,0,0,0.666666667,0.333333333,0,1,-2,2,0.5,0.166666667,-0.166666667,-0.5,0.5,-0.666666667,0.666666667
425,4,25,1320,1400,10,3,5,3,1,4,0,1,3,3,8,8,8,7,0,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
425,4,26,1315,1400,10,3,6,3,1,NA,0,NA,3,2,8,8,8,8,0,0,0,0.666666667,0.333333333,0,1,-2,2,0.5,0.166666667,-0.166666667,-0.5,0.5,-0.666666667,0.666666667
425,4,27,1445,1545,20,4,5,3,1,4,0,1,24,3,7,8,8,8,0,0,0,1,0.333333333,0,0.333333333,0,3,0.416666667,0.583333333,-0.083333333,-0.416666667,-0.083333333,0,1
425,4,28,1430,1545,15,4,3,3,1,4,0,1,24,3,8,7,8,8,0,0,1,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
425,5,29,930,1000,10,3,5,1,1,9,0,0,8,4,8,8,8,8,0,0,0,0.666666667,0.333333333,0,1,-2,2,0.5,0.166666667,-0.166666667,-0.5,0.5,-0.666666667,0.666666667
425,5,30,1045,1115,30,1,7,5,1,9,0,0,8,4,8,7,8,8,0,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
425,5,31,1245,1355,15,3,6,3,1,4,0,0,6,3,8,8,8,7,0,0,0,1,0.333333333,0,0.333333333,0,3,0.416666667,0.583333333,-0.083333333,-0.416666667,-0.083333333,0,1
425,5,32,1400,1445,40,1,6,1,1,9,0,0,8,4,8,8,8,8,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
425,5,33,1515,1600,40,1,7,1,1,9,0,1,8,4,7,8,9,8,0,0,0,0.666666667,0.333333333,0,1,-2,2,0.5,0.166666667,-0.166666667,-0.5,0.5,-0.666666667,0.666666667
425,5,34,2200,2345,90,1,7,1,1,9,0,0,8,4,NA,NA,NA,NA,NA,NA,0,0.666666667,0.666666667,0.666666667,0.333333333,1,0,0.583333333,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
425,6,35,1205,1300,10,2,6,3,1,4,0,0,24,3,8,8,8,8,0,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
425,6,36,1300,1330,10,3,6,3,1,NA,0,1,3,2,8,8,8,7,0,0,0,1,0.333333333,0.333333333,0.333333333,0,2,0.5,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
425,6,37,1320,1345,10,3,6,3,1,NA,0,1,3,NA,8,7,8,8,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
425,6,38,1420,1500,10,2,6,3,1,4,0,1,24,3,8,7,8,8,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
425,6,39,1430,1445,10,2,7,3,1,4,0,1,24,3,8,8,8,7,0,0,0,0.666666667,0.666666667,0.666666667,0.333333333,1,0,0.583333333,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
425,6,40,1525,1600,15,1,7,3,1,9,0,0,8,4,8,8,8,7,0,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
425,6,41,1630,1700,20,2,7,1,1,9,0,0,8,NA,8,8,8,8,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
425,6,42,2000,2130,90,1,7,1,1,9,0,0,8,NA,9,9,9,9,0,0,0,0.666666667,0.666666667,0,0.333333333,1,2,0.416666667,0.25,0.25,-0.416666667,-0.083333333,0.333333333,0.666666667
425,7,43,1105,1120,5,2,5,3,1,4,0,0,6,3,8,8,8,7,0,0,0,1,0.666666667,0,0.333333333,1,3,0.5,0.5,0.166666667,-0.5,-0.166666667,0.333333333,1
425,7,44,1115,1130,5,2,6,1,1,9,0,1,8,4,8,7,8,8,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
425,7,45,1125,1145,15,2,6,1,1,9,0,1,8,4,8,8,8,8,0,0,0,0.666666667,0.333333333,0,0.666666667,-1,2,0.416666667,0.25,-0.083333333,-0.416666667,0.25,-0.333333333,0.666666667
425,7,46,1245,1300,15,3,6,3,1,4,0,1,3,3,8,8,8,7,0,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
425,7,47,1245,1300,15,2,6,3,1,4,0,1,8,NA,8,8,8,7,0,0,0,1,0.333333333,0,0.666666667,-1,3,0.5,0.5,-0.166666667,-0.5,0.166666667,-0.333333333,1
425,7,48,1420,1500,15,1,7,3,1,9,0,1,8,4,8,7,8,7,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
425,7,49,1420,1500,5,2,6,3,1,4,0,1,6,3,8,8,8,8,0,0,0,0.666666667,0.333333333,0,1,-2,2,0.5,0.166666667,-0.166666667,-0.5,0.5,-0.666666667,0.666666667
425,7,50,1600,1725,60,2,6,1,1,9,0,0,8,4,8,8,8,9,0,0,0,0.666666667,0.666666667,0.666666667,0,2,0,0.5,0.166666667,0.166666667,0.166666667,-0.5,0.666666667,0
426,1,1,1530,2202,90,1,7,2,1,4,0,0,0,3,8,6,9,9,1,2,0,1,0.333333333,0,0,1,3,0.333333333,0.666666667,0,-0.333333333,-0.333333333,0.333333333,1
426,1,2,1542,2203,40,2,6,5,0,4,0,1,0,2,9,9,4,6,2,2,0,0.666666667,0.333333333,0.666666667,0.666666667,-1,0,0.583333333,0.083333333,-0.25,0.083333333,0.083333333,-0.333333333,0
426,1,3,1404,2205,60,1,7,5,0,4,0,1,56,5,9,9,8,7,1,1,0,1,1,0,0,3,3,0.5,0.5,0.5,-0.5,-0.5,1,1
426,1,4,1340,2202,30,4,4,2,0,4,0,1,8,2,5,3,5,5,1,1,1,0.333333333,0.333333333,0,0.666666667,-1,1,0.333333333,0,0,-0.333333333,0.333333333,-0.333333333,0.333333333
426,1,5,1700,2208,120,3,6,5,0,4,0,1,8,4,5,1,3,7,1,1,0,0,1,0.333333333,0,3,-1,0.333333333,-0.333333333,0.666666667,0,-0.333333333,1,-0.333333333
426,1,6,2000,2209,10,6,5,2,1,5,0,NA,0,1,9,5,8,5,1,1,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
426,1,7,1630,2210,15,7,3,5,0,5,1,1,0,1,1,9,2,5,2,1,1,0.333333333,0.333333333,0,1,-2,1,0.416666667,-0.083333333,-0.083333333,-0.416666667,0.583333333,-0.666666667,0.333333333
426,1,8,1645,2211,5,3,6,5,0,4,0,0,3,4,6,7,6,6,2,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
426,2,9,900,2000,60,3,7,2,1,6,0,1,0,3,8,7,9,9,2,0,0,0.666666667,0.333333333,0.666666667,0.333333333,0,0,0.5,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
426,2,10,930,2000,10,7,3,5,1,5,1,1,0,1,3,4,1,9,4,0,0,0.333333333,1,0.666666667,0,3,-1,0.5,-0.166666667,0.5,0.166666667,-0.5,1,-0.333333333
426,2,11,1100,2000,30,2,7,5,0,4,0,NA,6,4,7,6,7,6,1,0,0,0,0.666666667,0.666666667,0,2,-2,0.333333333,-0.333333333,0.333333333,0.333333333,-0.333333333,0.666666667,-0.666666667
426,2,12,1300,2000,30,1,7,2,0,4,0,0,64,5,9,9,9,1,0,0,0,0.666666667,0.333333333,0,0.333333333,0,2,0.333333333,0.333333333,0,-0.333333333,0,0,0.666666667
426,2,13,1600,2000,10,1,6,2,0,4,0,0,4,3,7,6,7,3,1,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
426,2,14,1630,2000,15,1,6,2,0,4,0,0,8,3,9,5,9,3,0,0,0,1,0,0.333333333,0,0,2,0.333333333,0.666666667,-0.333333333,0,-0.333333333,0,0.666666667
426,2,15,1700,2000,10,2,6,2,0,4,0,0,6,3,8,5,9,2,0,0,1,0.333333333,0.666666667,0,0.333333333,1,1,0.333333333,0,0.333333333,-0.333333333,0,0.333333333,0.333333333
426,2,16,1800,2000,5,6,3,1,0,9,0,0,4,1,1,1,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426,3,17,1400,2000,15,2,6,2,0,4,0,0,4,3,3,2,8,3,1,0,1,1,0.333333333,0,0,1,3,0.333333333,0.666666667,0,-0.333333333,-0.333333333,0.333333333,1
426,3,18,1610,2000,120,4,4,5,0,4,NA,1,2,2,9,6,9,1,1,0,0,0,0.666666667,0,0,2,0,0.166666667,-0.166666667,0.5,-0.166666667,-0.166666667,0.666666667,0
426,3,19,1615,2000,15,5,4,5,0,5,0,1,2,1,8,7,9,1,1,0,1,0,0,0.333333333,0.333333333,-1,-1,0.166666667,-0.166666667,-0.166666667,0.166666667,0.166666667,-0.333333333,-0.333333333
426,3,20,1650,2000,10,4,4,5,0,5,0,1,0,1,9,5,9,1,1,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0,0,0,0,0,0
426,3,21,1830,2000,60,1,7,2,1,6,0,1,0,NA,9,8,9,9,1,0,0,1,0.666666667,0,0,2,3,0.416666667,0.583333333,0.25,-0.416666667,-0.416666667,0.666666667,1
426,3,22,1900,2000,10,4,4,2,1,5,NA,NA,0,1,9,5,9,5,1,0,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
426,3,23,1915,2000,5,6,3,2,1,5,0,1,0,1,9,7,9,1,1,0,0,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
426,3,24,1935,2000,5,6,2,2,1,5,0,1,0,1,3,5,9,1,1,0,0,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
426,4,25,1330,1700,30,6,2,3,0,5,0,1,2,1,9,6,9,1,1,0,1,0,0.333333333,0,0.333333333,0,0,0.166666667,-0.166666667,0.166666667,-0.166666667,0.166666667,0,0
426,4,26,1700,1705,5,1,7,3,0,4,0,0,8,4,7,5,9,4,1,0,0,0,0.333333333,0.333333333,0.333333333,0,-1,0.25,-0.25,0.083333333,0.083333333,0.083333333,0,-0.333333333
426,4,27,2030,2230,10,4,5,5,0,4,0,1,2,2,8,8,9,5,1,0,0,0.666666667,0.666666667,0.666666667,0,2,0,0.5,0.166666667,0.166666667,0.166666667,-0.5,0.666666667,0
426,4,28,2050,2230,10,6,4,5,0,5,0,0,2,1,9,9,4,3,2,2,0,0.666666667,0.333333333,0.333333333,0.666666667,-1,1,0.5,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
426,4,29,2100,2230,10,6,2,5,0,5,0,0,2,NA,3,6,4,2,2,0,1,0.333333333,0,0,1,-3,1,0.333333333,0,-0.333333333,-0.333333333,0.666666667,-1,0.333333333
426,4,30,2300,2305,5,6,3,5,0,4,0,0,6,2,9,6,9,1,1,0,1,0.333333333,0,0,0.333333333,-1,1,0.166666667,0.166666667,-0.166666667,-0.166666667,0.166666667,-0.333333333,0.333333333
426,4,31,2400,2405,5,2,6,2,0,4,0,0,4,2,9,6,9,3,1,0,1,0.666666667,0.333333333,0,0,1,2,0.25,0.416666667,0.083333333,-0.25,-0.25,0.333333333,0.666666667
426,5,32,1320,1325,5,3,6,3,1,4,0,0,2,2,9,5,9,4,1,0,0,0.333333333,0,0.333333333,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
426,5,33,1435,1440,10,2,6,NA,0,4,0,1,4,3,9,7,9,5,1,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,1,0.416666667,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
426,5,34,1650,1655,5,3,7,5,0,4,0,0,4,3,9,6,9,5,1,0,0,0.666666667,0,0.333333333,0,0,1,0.25,0.416666667,-0.25,0.083333333,-0.25,0,0.333333333
426,5,35,2100,2110,60,1,7,2,1,6,0,0,0,3,9,7,9,9,0,0,0,0.666666667,0.666666667,0,0.666666667,0,2,0.5,0.166666667,0.166666667,-0.5,0.166666667,0,0.666666667
426,5,36,2130,2140,5,6,2,5,1,NA,1,1,0,1,5,5,9,1,2,0,1,0.666666667,0,0,0,0,2,0.166666667,0.5,-0.166666667,-0.166666667,-0.166666667,0,0.666666667
426,6,37,905,910,50,4,6,3,0,4,0,0,8,3,9,5,9,4,1,0,0,0.666666667,0.666666667,1,0.333333333,1,-1,0.666666667,0,0,0.333333333,-0.333333333,0.333333333,-0.333333333
426,6,38,1115,1120,5,4,5,3,0,4,0,0,24,3,9,6,9,4,2,0,0,0.666666667,0.666666667,0,0,2,2,0.333333333,0.333333333,0.333333333,-0.333333333,-0.333333333,0.666666667,0.666666667
426,6,39,1300,1400,60,2,6,5,0,4,0,0,60,5,9,9,9,6,1,0,0,0.333333333,0.333333333,0.333333333,0.666666667,-1,0,0.416666667,-0.083333333,-0.083333333,-0.083333333,0.25,-0.333333333,0
426,6,40,1600,1800,120,1,7,5,1,6,0,0,26,4,9,7,9,9,1,0,0,0.666666667,0,0,0.333333333,-1,2,0.25,0.416666667,-0.25,-0.25,0.083333333,-0.333333333,0.666666667
426,6,41,2030,2230,5,4,6,5,0,4,0,0,2,3,9,7,9,6,1,0,0,0.666666667,0.333333333,0.333333333,0,1,1,0.333333333,0.333333333,0,0,-0.333333333,0.333333333,0.333333333
426,6,42,2045,2230,10,6,5,5,0,5,0,0,4,1,9,9,9,4,1,0,0,0.666666667,0,0,0.666666667,-2,2,0.333333333,0.333333333,-0.333333333,-0.333333333,0.333333333,-0.666666667,0.666666667
426,6,43,2130,2230,15,6,5,5,0,NA,0,0,0,1,9,5,9,5,1,0,0,0.333333333,0.666666667,0,0.333333333,1,1,0.333333333,0,0.333333333,-0.333333333,0,0.333333333,0.333333333
426,6,44,2230,2230,10,4,6,5,0,4,0,0,4,NA,9,7,9,5,1,0,1,0.333333333,0,0,0,0,1,0.083333333,0.25,-0.083333333,-0.083333333,-0.083333333,0,0.333333333
426,7,45,1115,1205,20,4,6,3,0,4,0,0,24,3,9,6,9,5,1,0,0,0.333333333,0.666666667,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
426,7,46,1250,1300,30,1,7,5,1,6,0,0,0,3,9,6,9,9,1,0,0,1,0.666666667,0,0.333333333,1,3,0.5,0.5,0.166666667,-0.5,-0.166666667,0.333333333,1
426,7,47,1815,1920,5,4,6,3,0,4,0,0,24,3,9,6,9,6,2,0,0,0.333333333,0,0.333333333,0,0,0,0.166666667,0.166666667,-0.166666667,0.166666667,-0.166666667,0,0
427,1,1,1000,1010,10,7,4,3,1,5,0,0,9,2,7,7,5,6,3,2,0,0.333333333,0.666666667,0,0,2,1,0.25,0.083333333,0.416666667,-0.25,-0.25,0.666666667,0.333333333
427,1,2,1105,1120,15,3,6,3,0,4,0,1,108,4,7,7,7,6,0,1,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
427,1,3,1225,1250,25,1,7,5,0,4,0,1,9,4,8,8,8,6,0,1,0,0.333333333,0.333333333,0.333333333,0,1,0,0.25,0.083333333,0.083333333,0.083333333,-0.25,0.333333333,0
427,1,4,1625,1632,7,3,6,1,1,9,0,0,12,4,5,5,7,3,1,2,0,0.333333333,0.333333333,0,0,1,1,0.166666667,0.166666667,0.166666667,-0.166666667,-0.166666667,0.333333333,0.333333333
427,1,5,1715,1750,35,1,7,NA,1,4,0,0,9,5,8,8,9,4,0,0,0,0.333333333,0.333333333,0,0.333333333,0,1,0.25,0.083333333,0.083333333,-0.25,0.083333333,0,0.333333333
